Marca temporal,Evaluador ,Nombre ,Número la Mandíbula ,ID (Código de la Mandíbula),Impresión total [Izquierda],Mentón [Izquierda],Ángulo mandibular [Izquierda],Ángulo mandibular [Derecha ],Eversión gonial [Izquierda],Eversión gonial [Derecha ],Margen inferior [Izquierda],Cuerpo mandibular [Izquierda],Rama mandibular [Izquierda],Rama mandibular [Derecha ],Incisura mandibular / Escotadura sigmoidea [Izquierda],Incisura mandibular / Escotadura sigmoidea [Derecha ],Proceso condilar [Izquierda],Proceso condilar [Derecha ],Proceso coronoide [Izquierda],Proceso coronoide [Derecha ],Arco dental [Izquierda],Dientes (Número),Comentarios,Diente  [Izquierda]
27/11/2019 11:18:08,Obs 04,Antonio ,40,Cona00040 ,-1,-1,+1,+1,+1,+1,+1,+1,+1,+1,-1,-1,-1,No identificado,-1,-1,-1,0,,
27/11/2019 11:20:54,Obs 04,Antonio ,14,Cona00014,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,-1,-1,+1,+1,+1,+1,+1,0,Reabsorcion osea generalizada ,
27/11/2019 11:24:45,Obs 04,Antonio ,12,Cona00012,-1,-1,+1,+1,+1,+1,+1,+1,-1,-1,+1,+1,-1,-1,-1,-1,-1,2,Presenta restos radiculares de los órganos dentarios 36 y 35,
27/11/2019 11:27:22,Obs 04,Antonio ,66,Cona00066,+2,+2,-1,-1,0,0,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,0,2,Presenta fractura de corona del órgano dentario 36,
27/11/2019 11:29:09,Obs 04,Antonio,67,Cona00067,+2,+1,+1,+1,+1,+1,+2,+2,+2,+2,+1,+1,No identificado,+1,+1,+1,+1,4,Fractura del cóndilo izquierdo ,
27/11/2019 11:31:40,Obs 04,Antonio ,75,Cona00075,-1,-1,-1,-1,+1,+1,+1,-1,-1,-1,0,0,+1,No identificado,+1,+1,+1,0,Fractura de cóndilo derecho ,
27/11/2019 12:43:51,Obs 04,Antonio,52,Cona00052,+2,+1,+1,+1,+1,+1,+1,+1,+1,+1,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,+2,0,Fractura de ambos condilos y procesos coronoides ,
27/11/2019 12:55:00,Obs 04,Antonio ,22,Cona00022,+1,+2,+1,+1,+1,+1,+2,+1,+1,+1,+1,+1,No identificado,+1,+2,+2,+1,2,Presenta corte de cara distal del cóndilo izquierdo ,
27/11/2019 13:06:13,Obs 04,Antonio ,38,Cona00038,+1,+1,+1,+1,+1,+1,+2,+1,+1,+1,+1,+1,No identificado,No identificado,+1,+1,+1,0,Presenta fractura de ambos condilos ,
27/11/2019 13:08:30,Obs 04,Antonio ,62,Cona00062,+1,+1,+1,+1,+1,+1,+1,+2,+1,+1,+1,+1,No identificado,No identificado,+1,+1,+1,3,Presenta fractura de ambos condilos y restauraciónes en los órganos dentarios presentes ,
27/11/2019 13:12:17,Obs 04,Antonio ,26,Cona00026 ,+1,+1,+1,+1,+1,0,+1,+1,+1,+1,+1,+1,+1,+1,+2,+2,+2,7,Presenta fractura de rama con regeneración osea de lado derecho ,
27/11/2019 13:18:03,Obs 04,Antonio ,13,Cona00013,-1,-1,-1,-1,-1,-1,-1,+1,0,0,0,0,-1,-1,-1,-1,-1,0,Reabsorcion osea generalizada ,
27/11/2019 13:28:51,Obs 04,Antonio ,35,Cona00035,-1,+1,+1,+1,0,+1,+1,+1,+1,+1,+1,+1,No identificado,No identificado,+1,+1,+1,1,Fractura de cóndilo derecho ,
27/11/2019 15:40:17,Obs 05,Andrea Damián Pacheco ,3,ConaN9,-1,+1,+1,+2,+1,+2,-1,+1,+2,+2,-1,-1,No identificado,+2,+2,+2,+2,3,Proceso condilar izquierdo no se puede evaluar adecuadamente por fractura del cóndilo izquierdo,
27/11/2019 15:59:13,Obs 07,Valeria Vidal Gallegos,3,ConaN9,-1,0,+1,+1,0,+1,0,-1,-1,-1,-1,-1,0,-1,0,0,-1,3,,
27/11/2019 16:26:23,Obs 05,Andrea Damián Pacheco,23,UNAM IND 177,+1,-1,+2,+2,+1,+2,+2,+2,-1,-1,-2,-2,+1,+2,+1,+1,+2,14,,
27/11/2019 16:39:50,Obs 05,Andrea Damián Pacheco,16,ConaN27,+2,-2,-1,-1,+1,+1,+2,+1,+1,+1,+1,+1,-1,-1,+2,+2,-1,8,,
27/11/2019 16:47:57,Obs 05,Andrea Damián Pacheco,22,UNA Ind. 121,+1,+1,+1,-1,+1,-1,+1,+1,+2,+2,-2,-2,+1,+2,+1,+1,-1,15,,
27/11/2019 16:55:30,Obs 07,Valeria Vidal Gallegos,23,UNAM IND. 177,+1,+1,+1,+1,+1,+1,+1,+1,0,0,+1,+1,-1,-1,-1,-1,0,14,,
27/11/2019 17:01:59,Obs 07,Valeria Vidal Gallegos,16,ConaN27,+1,+1,+1,+1,+1,+1,+1,+1,0,0,+1,+1,0,0,+1,+1,0,8,,
27/11/2019 17:05:56,Obs 07,Valeria Vidal Gallegos,22,UNAM Ind. 121,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,,
28/11/2019 9:40:29,Obs 04,Antonio,77,Cona00077,+1,+1,No identificado,No identificado,0,0,+2,+1,+1,+1,+1,No identificado,No identificado,No identificado,+1,No identificado,+1,0,"presenta osteoporosis y fractura de angulo mandibular, condilos y procesos coronoides derecho",
28/11/2019 9:46:39,Obs 04,Antonio,76,Cona00076,-1,-1,+1,+1,+1,+1,+1,+1,0,+1,-1,-1,-1,-1,-1,-1,-1,9,"presenta restos radiculares de los organos dentarios 32, 42 y 43",
28/11/2019 9:49:02,Obs 04,Antonio,80,Cona00080,+1,+1,+2,+2,+1,+1,+2,+2,+1,+1,+1,+1,+1,+1,+1,+1,+1,1,presenta resto radicular de raiz mesial del organo dentario 47,
28/11/2019 9:52:27,Obs 04,Antonio,11,Cona00011,+1,0,+1,+1,+2,+2,0,+1,+1,+1,+1,+1,No identificado,No identificado,+1,+1,0,1,presenta resto radicular del órgano dentario 45 y fractura de ambos cóndilos,
28/11/2019 9:55:36,Obs 04,Antonio,39,Cona00039,+2,+2,+1,+1,+1,+1,+2,+2,+1,+1,+1,+1,+1,No identificado,+1,+1,+1,1,presenta resto radicular del órgano dentario 45 y fractura del cóndilo derecho,
28/11/2019 10:00:54,Obs 04,Antonio,68,Cona00068,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,presenta reconstruccion en condilos y proceso coronoides derecho,
28/11/2019 10:02:40,Obs 04,Antonio,65,Cona00065,+1,+2,+1,+1,+1,+1,-1,-1,+1,0,-1,-1,-1,-1,-1,-1,-1,1,,
28/11/2019 10:05:29,Obs 04,Antonio,71,Cona00071,+2,+1,+1,+1,+1,+1,+2,+2,+1,+1,+1,+1,+1,+1,+1,+1,+1,2,presenta corte distal de la corona del órgano dentario 48,
28/11/2019 10:07:38,Obs 04,Antonio,72,Cona00072,+1,+1,+1,+1,0,0,+1,+1,+1,+1,+1,+1,No identificado,+2,-1,-1,+1,2,presenta fractura de cóndilo izquierdo y restauraciones en los órganos dentarios presentes,
28/11/2019 10:10:51,Obs 04,Antonio,07,Cona00007,+1,No identificado,+1,+1,+1,+1,No identificado,+1,+1,+1,+1,+1,+1,No identificado,+1,+1,0,1,presenta corte de cuerpo mandibular abarca mentón y fractura de cóndilo izquierdo en cara interna y externa,
28/11/2019 10:17:48,Obs 04,Antonio,59,Cona00059,-1,0,-1,-1,-1,-1,0,-2,-2,-2,-1,-1,-2,-2,-1,-1,0,4,presenta dentición mixta y órganos dentarios retenidos,
28/11/2019 10:19:21,Obs 04,Antonio,64,Cona00064,+2,+1,+1,+1,+1,+1,+2,+2,+2,+1,+2,+2,+2,+2,+2,+2,+1,0,presenta corte por vestibular del cuerpó mandibular,
28/11/2019 10:20:53,Obs 04,Antonio,06,Conas00006,+1,+1,+1,+1,+1,+1,+2,+1,+1,+1,+1,+1,+1,No identificado,+1,+1,+1,7,presenta restos radiculares y fractura de cóndilo derecho,
28/11/2019 10:22:38,Obs 04,Antonio,56,Cona00056,+2,+2,+1,+1,+1,+1,+2,+2,+1,+1,+1,+1,+1,+1,+2,+2,0,0,presenta torus linguales a nivel de premolares,
28/11/2019 10:24:44,Obs 04,Antonio,37,Co0na00037,-1,-1,-1,-1,-1,-1,0,0,+1,+1,No identificado,No identificado,No identificado,No identificado,0,0,+1,1,presenta fractura de ambos cóndilos y de angulo mandibular ligeramente,
28/11/2019 10:27:17,Obs 04,Antonio,19,Cona00019,+1,+1,+1,+2,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,4,presenta restos radiculares,
28/11/2019 10:29:21,Obs 04,Antonio,05,Cona00005,+1,0,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,1,presenta resto radicular del organo dentario 37 de raiz mesial,
28/11/2019 10:31:58,Obs 04,Antonio,20,Cona00020,+2,+1,+2,+2,+2,+2,+2,+2,+2,+2,+1,+1,+2,+2,+2,+2,+2,4,presenta orificios en la rama mandibular ,
28/11/2019 10:34:43,Obs 04,Antonio,49,Cona00049,-1,-1,-1,-1,-1,-1,+1,-1,-1,-1,-1,-1,-1,-1,No identificado,-1,+1,3,"presenta fractura de cóndilo izquierdo y restos radiculares de los órganos dentarios 33, 36 y 47 (raíz distal)",
28/11/2019 10:36:04,Obs 04,Antonio,17,Cona00017,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,0,presenta torus linguales ,
28/11/2019 11:08:54,Obs 04,Antonio ,50,Cona00050 ,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,No identificado,-1,-1,0,0,Presenta fractura de cóndilo derecho ,
28/11/2019 11:11:17,Obs 04,Antonio ,42,Cona00042,+1,+1,-1,-1,-1,-1,-1,+1,+1,+1,0,0,+1,No identificado,+1,+1,+1,0,Presenta fractura de cóndilo derecho ,
28/11/2019 11:14:02,Obs 04,Antonio ,32,Cona00032,+1,-1,+1,+1,+1,+1,+1,+1,No identificado,+1,No identificado,+1,No identificado,+1,No identificado,+1,+1,6,Fractura de cóndilo y proceso coronoide izquierdo ,
28/11/2019 11:17:25,Obs 04,Antonio ,43,Cona00043,+1,+1,+1,No identificado,+1,+1,+1,+1,+1,+1,+1,+1,+2,+2,+2,+2,+2,6,Presenta fractura de ángulo mandíbular derecho ,
28/11/2019 11:22:26,Obs 04,Antonio ,79,Cona00079,+1,+1,+2,+2,+2,+2,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,0,Presenta reabsorcion osea generalizada ,
28/11/2019 13:19:59,Obs 06,Jonathan Romero Franco,3,ConaN9,0,+1,+1,+2,+1,+1,+1,0,+2,+2,0,-1,+2,+2,+2,+2,-1,3,,
28/11/2019 13:24:15,Obs 06,Jonathan Romero Franco,23,UNAM IND 177,+2,+2,+2,+2,+1,+2,+2,+2,+1,0,-1,-1,+1,+1,+1,+1,+2,14,,
28/11/2019 13:27:26,Obs 06,Jonathan Romero Franco,16,ConaN27,+2,+2,+1,0,+1,+1,+2,+2,0,0,0,+1,-1,0,+2,+2,+1,8,,
28/11/2019 13:30:44,Obs 06,Jonathan Romero Franco,22,UNAM Ind.121,+2,+2,+1,0,+1,-1,+1,+2,+1,+2,-1,0,+2,+2,+2,+1,+2,15,,
2/12/2019 9:30:57,Obs 04,Antonio,47,Cona00047,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,No identificado,No identificado,+1,+1,+1,12,presenta fractura de ambos cóndilos ,
2/12/2019 9:33:07,Obs 04,Antonio,24,Cona00024,0,-1,-1,-1,+1,+1,+1,+1,0,0,0,0,No identificado,No identificado,-1,-1,-1,1,presenta fractura de ambos cóndilos y torus linguales,
2/12/2019 9:34:33,Obs 04,Antonio,01,Cona00001,+1,+2,+1,+1,+1,+1,+2,+2,+1,+1,+1,+1,+2,+2,+2,+2,+1,9,,
2/12/2019 9:36:19,Obs 04,Antonio,60,Cona00060,-1,-1,-1,-1,-1,-1,-1,+1,+1,+1,-1,-1,No identificado,No identificado,-1,-1,+1,0,presenta fractura de ambos cóndilos,
2/12/2019 9:39:47,Obs 04,Antonio,29,Cona00029,-1,-1,-1,-1,-1,-1,0,0,-2,-2,-1,-1,0,0,-1,-1,-2,0,presenta desgaste de condilos y reabsorción osea generalizada,
2/12/2019 9:46:07,Obs 04,Antonio,03,Cona0003,+1,-1,-1,-1,0,0,+1,+1,0,No identificado,+1,+1,+1,No identificado,No identificado,+1,-1,0,presenta fractura de cóndilo derecho y proceso coronoides izquierdo,
2/12/2019 9:50:51,Obs 04,Antonio,09,Cona00009,-1,-1,-1,-1,+1,+1,-1,-1,+1,+1,-1,-1,-1,-1,-1,-1,+1,4,presenta restauraciones en los organos dentarios 46 y 47 y restos radiculares de los organos dentarios 36 y 37 de raices mesiales,
2/12/2019 9:52:47,Obs 04,Antonio,25,Cona00025,-1,-1,No identificado,No identificado,+1,+1,+1,+1,+1,+1,+1,+1,-1,No identificado,-1,-1,+1,0,fractura de condilo derecho y ambos angulos ,
2/12/2019 9:54:43,Obs 04,Antonio,45,Cona00045,No identificado,+1,No identificado,No identificado,No identificado,No identificado,No identificado,+1,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,+1,+1,1,presenta corte de rama derecha y de rama y cuerpo izquierdo ,
2/12/2019 9:58:53,Obs 04,Antonio,81,Cona00081,+2,+1,-1,-1,-1,-1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,6,,
2/12/2019 10:02:45,Obs 04,Antonio,53,Cona00053,-1,-1,+1,No identificado,+1,No identificado,+1,+1,+1,+1,+1,+1,+1,0,-1,-1,+1,1,presenta fractura de angulo mandibular derecho y resto radicular,
2/12/2019 10:05:27,Obs 04,Antonio,74,Cona00074,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,No identificado,+1,+1,+1,1,presenta fractura de cóndilo derecho y resto de raíz mesial del organo dentario 37,
2/12/2019 10:07:30,Obs 04,Antonio,15,Cona00015,+1,+1,+1,+1,0,0,+2,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,2,presenta terceros molares retenidos,
2/12/2019 10:09:06,Obs 04,Antonio,69,Cona00069,+1,+1,+1,+1,+2,+2,+1,+1,+1,+1,+2,+2,+1,+1,+2,+2,+1,0,reabsorción osea generalizada,
2/12/2019 10:10:46,Obs 04,Antonio,08,Cona00008,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,No identificado,No identificado,+1,+1,+1,6,presenta fractura de ambos cóndilos,
2/12/2019 10:15:05,Obs 04,Antonio,58,Cona00058,+2,+1,+1,+1,+1,+1,+2,+2,+1,+1,+1,+1,+2,+2,+1,+1,+2,0,,
2/12/2019 10:18:45,Obs 04,Antonio,78,Cona00078,-1,-1,-1,-1,-1,-1,-1,-1,+1,+1,-1,-1,No identificado,No identificado,-1,-1,-1,0,presenta fractura de ambos cóndilos en caras interna y externa,
2/12/2019 10:20:02,Obs 04,Antonio,31,Cona00031,+1,+1,+1,+1,+1,+1,+1,+2,+2,+2,+1,+1,+1,+1,+1,+1,+1,1,presenta resto radicular del órgano dentario 36,
2/12/2019 10:22:14,Obs 04,Antonio,28,Cona00028,+1,+1,+1,+1,0,0,+1,+1,+1,+1,+2,+2,No identificado,No identificado,+1,+1,+1,3,presenta fractura de ambos cóndilos y restos radiculares,
2/12/2019 10:23:33,Obs 04,Antonio,16,Cona00016,+1,+2,+2,+2,+2,+2,+1,+1,+1,+1,+1,+1,+1,+1,+2,+2,+2,0,,
2/12/2019 10:28:23,Obs 04,Antonio,57,Cona00057,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,1,,
2/12/2019 10:27:03,Obs 04,Antonio,18,Cona00018,+1,+1,+2,+2,+1,+1,+1,+1,+1,+1,+2,+2,+1,+1,+2,+2,+1,3,presenta torus linguales a nivel de premolares,
2/12/2019 10:30:53,Obs 04,Antonio,44,Cona00044,+2,+2,+1,+2,+1,+2,+2,+2,+1,+1,No identificado,+1,No identificado,No identificado,+1,+1,+1,7,presenta fractura de ambos cóndilos,
2/12/2019 10:32:34,Obs 04,Antonio,02,Cona00002,+1,+1,-1,-1,-1,-1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,0,,
2/12/2019 10:35:23,Obs 04,Antonio,61,Cona00061,+1,+1,+1,No identificado,+1,No identificado,+1,+1,0,No identificado,No identificado,No identificado,0,No identificado,No identificado,0,+1,0,presenta fractura de rama derecha y de proceso coronoide izquierdo,
2/12/2019 10:36:33,Obs 04,Antonio,21,Cona00021,+1,+1,+1,+1,0,0,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,+1,0,,
9/12/2019 10:50:51,Obs 03,Abigail ,32,Cona00032,-1,-1,-1,0,0,+1,+1,+1,0,0,+1,-1,No identificado,+1,+1,-1,-1,4,,
9/12/2019 10:52:47,Obs 03,Abigail ,43,Cona00043,+1,+1,+1,0,No identificado,+2,+2,+2,+1,0,-2,-2,+2,+2,+2,+2,+2,6,,
9/12/2019 10:54:21,Obs 03,Abigail ,26,Cona00026,-1,-1,-1,-2,+1,+1,+1,+1,+1,0,-2,-1,-1,-1,-1,0,+2,7,,
9/12/2019 10:56:06,Obs 03,Abigail ,13,Cona00013,-2,-1,+1,0,0,+2,0,0,+2,0,-2,0,-2,-2,-1,-1,+1,0,,
9/12/2019 10:57:35,Obs 03,Abigail ,35,Cona00035,-1,+2,0,+1,No identificado,0,0,+1,+1,+1,-1,0,No identificado,No identificado,+1,0,+1,1,,
9/12/2019 10:58:45,Obs 03,Abigail ,71,Cona00071,+1,+1,+2,+2,+2,+2,+1,+1,+2,+2,-1,-1,0,0,0,+1,0,2,,
9/12/2019 11:00:42,Obs 03,Abigail ,80,Cona00080,0,-1,+2,+1,+2,+2,+1,+1,+2,+2,0,0,+1,0,+2,+2,0,1,,
9/12/2019 11:02:02,Obs 03,Abigail ,72,Cona00072,0,+1,+1,+1,0,0,0,0,+2,+2,-2,-2,No identificado,+2,-1,-1,+1,2,,
9/12/2019 11:03:32,Obs 03,Abigail ,07,Cona00007,-1,No identificado,+2,+2,0,0,No identificado,No identificado,+2,+2,+1,+1,No identificado,0,0,0,-1,1,,
9/12/2019 11:04:58,Obs 03,Abigail ,68,Cona00068,-1,-1,-1,0,+1,0,+1,0,0,0,+1,+1,0,0,0,0,-1,0,,
9/12/2019 11:56:48,Obs 03,Abigail ,25,Cona00025,-1,-1,0,No identificado,No identificado,No identificado,0,0,+1,0,0,0,0,No identificado,0,0,0,0,,
9/12/2019 11:58:31,Obs 03,Abigail ,47,Cona00047,+1,0,+1,+2,+1,0,+2,+2,+2,+1,+2,+1,+1,No identificado,+2,+1,+1,12,,
9/12/2019 11:59:46,Obs 03,Abigail ,24,Cona00024,-1,0,+2,+2,+2,+2,+2,+2,+2,+2,-1,-1,No identificado,No identificado,+1,+1,-1,1,,
9/12/2019 12:01:07,Obs 03,Abigail ,01,Cona00001,+1,+2,+2,+2,+2,+2,+2,+2,+2,+2,0,-1,+2,+2,+2,+2,+1,9,,
9/12/2019 12:02:30,Obs 03,Abigail ,29,Cona00029,0,-1,-1,-2,+1,+1,+1,+1,0,0,+2,+1,+2,+2,+1,0,-2,0,,
9/12/2019 12:03:51,Obs 03,Abigail ,03,Cona00003,0,-1,No identificado,No identificado,No identificado,No identificado,+2,+1,+1,+1,+2,0,+1,No identificado,No identificado,+1,-2,0,,
9/12/2019 12:05:33,Obs 03,Abigail ,61,Cona00061,0,-1,No identificado,+2,+1,No identificado,+1,+2,+2,No identificado,+2,No identificado,+1,No identificado,No identificado,+1,+1,0,,
9/12/2019 12:06:59,Obs 03,Abigail ,81,Cona00081,+1,-1,-1,-1,+1,+2,+2,+1,+1,0,-1,0,+1,+1,+1,+1,+1,6,,
9/12/2019 12:08:21,Obs 03,Abigail ,60,Cona00060,-1,+1,+1,+1,0,+1,+1,+1,+1,+1,-1,+1,No identificado,No identificado,+1,+1,+1,0,,
9/12/2019 12:10:07,Obs 03,Abigail ,76,Cona00076,0,-1,-1,0,+2,+2,+1,+2,+1,0,+1,0,+1,-1,0,0,-2,9,,
9/12/2019 13:11:57,Obs 03,abigail ,62,Cona00062,0,-1,+1,+2,+2,+2,+1,+1,+2,+2,-2,-2,No identificado,No identificado,+1,0,-1,3,fractura de ambos condilos. ,
9/12/2019 13:13:34,Obs 03,abigail ,38,Cona00038,+1,+1,0,0,+1,+1,+1,0,+1,0,0,+1,No identificado,No identificado,+1,0,-1,0,,
9/12/2019 13:15:48,Obs 03,abigail ,49,Cona00049,-1,-1,0,-1,+1,+1,0,0,0,-1,0,0,No identificado,0,0,+1,0,3,,
9/12/2019 13:18:35,Obs 03,abigail ,09,Cona00009,-1,-1,0,-1,+1,+1,0,0,0,0,-1,-1,+1,+1,0,-1,+1,4,presencia de 2 amalgamas en o.d. 47 y 46 ,
9/12/2019 13:24:01,Obs 03,abigail ,17,Cona00017,-1,0,-1,-1,+1,+1,+1,0,+1,0,+1,0,0,0,-1,0,-1,0,,
9/12/2019 13:25:16,Obs 03,abigail ,20,Cona00020,+1,+2,+2,+2,+2,+2,+2,+2,+2,+2,-1,-1,+2,+2,+2,+2,+1,4,,
9/12/2019 13:28:02,Obs 03,abigail ,79,Cona00079,0,+2,+1,+1,+2,+2,+1,0,+1,+1,-1,-1,+1,+1,+2,+2,+2,0,reabsorción ósea generalizada ,
9/12/2019 13:31:15,Obs 03,abigail ,41,Cona00041,0,0,No identificado,-1,+1,+1,+1,+1,No identificado,-1,No identificado,-2,No identificado,0,No identificado,-1,0,0,corte de la zona coronal de la rama izquierda. ,
9/12/2019 13:34:45,Obs 03,abigail ,39,Cona00039,+1,-1,+1,+1,No identificado,+1,+1,+1,+1,0,-1,-2,+2,No identificado,+2,+2,0,1,fractura de cóndilo derecho ,
9/12/2019 13:36:43,Obs 03,abigail ,65,Cona00065,-1,+1,0,0,+1,+1,0,0,+1,0,-2,-2,-2,-2,-1,-1,+1,1,,
9/12/2019 14:18:19,Obs 03,abigail ,33,Cona00033,+1,+1,+1,0,+1,+1,+1,+1,+1,+1,-1,-1,+2,+1,+1,+1,0,1,,
9/12/2019 14:21:53,Obs 03,abigail ,63,Cona00063,-2,-1,-1,-1,0,+1,+1,+1,0,-1,0,+1,0,0,+1,+1,+1,6,,
9/12/2019 14:23:16,Obs 03,abigail ,70,Cona00070,-1,-1,-2,-2,+1,+1,0,0,-1,-1,0,+1,0,0,0,+1,+1,0,,
9/12/2019 14:26:12,Obs 03,abigail ,04,Cona00004,0,0,-1,-1,+1,+1,0,0,0,0,-2,-2,+1,+1,-1,-1,0,0,,
9/12/2019 14:27:35,Obs 03,abigail ,14,Cona00014,0,0,-1,-1,+1,+1,+1,0,-1,-1,-2,-2,+1,+1,0,0,+1,0,,
9/12/2019 14:30:24,Obs 03,abigail ,40,Cona00040,-1,-1,-1,-1,+1,+1,+1,+1,-1,-1,+1,+1,0,No identificado,+1,+1,0,0,,
9/12/2019 14:31:50,Obs 03,abigail ,30,Cona00030,+1,-1,-1,-2,+1,+1,+1,+1,-1,-1,-1,-1,+2,+2,+1,+1,+1,5,,
9/12/2019 14:34:47,Obs 03,abigail ,48,Cona00048,0,-2,0,-1,+1,0,0,-1,0,-1,+1,+2,+2,+2,+1,+1,0,0,,
9/12/2019 14:36:05,Obs 03,abigail,10,Cona00010,0,-1,-1,-1,+1,+1,+1,+1,0,0,0,-1,+1,+1,+1,+1,-1,2,,
9/12/2019 14:39:17,Obs 03,abigail,55,Cona00055,+1,+1,+2,+2,+1,+1,+1,+1,+2,+2,0,0,No identificado,No identificado,0,-1,-1,0,,
9/12/2019 15:24:46,Obs 03,abigail ,51,Cona00051,0,0,0,+1,+1,+1,+1,+1,0,0,+1,0,No identificado,+1,+1,No identificado,-1,0,,
9/12/2019 15:28:28,Obs 03,abigail ,22,Cona00022,-1,0,0,-1,0,0,+1,0,0,0,-2,-2,0,0,-1,-1,0,2,,
9/12/2019 15:38:10,Obs 03,abigail ,52,Cona00052,0,0,-1,-1,-1,-1,0,0,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,0,0,corte de ambas ramas incluyendo condilos y procesos coronoides. ,
9/12/2019 15:39:30,Obs 03,abigail ,75,Cona00075,0,0,0,+1,+1,+1,0,0,0,0,-1,+1,0,No identificado,+1,+1,0,1,,
9/12/2019 15:41:00,Obs 03,abigail ,67,Cona00067,+1,+1,0,0,+1,+1,+1,+1,0,0,+1,-1,No identificado,+1,+1,+1,0,4,fractura de cóndilo izquierdo. ,
9/12/2019 15:42:14,Obs 03,abigail ,36,Cona00036,-1,-1,-1,-1,+1,+1,+1,0,0,0,-2,-2,+1,+1,0,0,-2,5,,
9/12/2019 15:44:42,Obs 03,abigail ,66,Cona00066,0,-1,+1,No identificado,+1,No identificado,+1,0,0,0,0,0,+1,+1,+1,+1,-1,2,,
9/12/2019 15:46:05,Obs 03,abigail ,12,Cona00012,0,-1,0,0,+1,+1,+1,0,0,0,-1,-2,0,0,0,0,-1,2,,
9/12/2019 15:47:17,Obs 03,Abigail ,46,Cona00046,-1,0,-1,-1,+1,+1,0,0,0,0,0,0,+2,No identificado,+1,-1,0,1,,
9/12/2019 15:48:20,Obs 03,abigail ,54,Cona00054,+1,+2,+1,+1,+1,0,+1,+1,+1,+1,+1,+1,+2,+2,+1,+1,+1,3,,
10/12/2019 9:36:22,Obs 03,abigail ,54,Cona00054,+1,+2,+1,+1,+1,0,+1,+1,+1,+1,+1,+1,+2,+2,+1,+1,+1,3,,
10/12/2019 9:40:10,Obs 03,abigail ,64,Cona00064,+2,-1,+1,+1,+1,+1,+1,0,+1,+1,-2,-1,-2,-1,+1,+1,-1,0,corte de aproximandemente unos 30 mm en el cuerpo de la mandíbula del lado derecho. ,
10/12/2019 9:41:54,Obs 03,abigail ,06,Cona00006,-2,+1,+2,+2,0,0,0,+1,+2,+2,-1,+2,0,No identificado,+1,+1,0,7,fractura de condilo derecho. ,
10/12/2019 9:43:37,Obs 03,abigail ,42,Cona00042,+1,+2,0,0,+1,0,0,0,0,0,-1,+2,+1,No identificado,+1,+1,0,0,fractura de cóndilo derecho. ,
10/12/2019 9:45:45,Obs 03,abigail ,50,Cona00050,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,fractura de un fragmento de cóndilo derecho. ,
10/12/2019 9:47:34,Obs 03,abigail ,59,Cona00059,-2,-1,-1,-1,-2,-2,0,0,-2,-2,-1,-1,-1,-1,0,0,+2,6,mandíbula con dentición mixta.,
10/12/2019 9:49:22,Obs 03,abigail ,11,Cona00011,-1,-1,+1,+1,+1,+1,0,0,+1,+1,+1,+1,No identificado,No identificado,+1,+1,-1,1,fractura de ambos condilos. ,
10/12/2019 9:51:06,Obs 03,abigail ,78,Cona00078,-2,-2,-1,-1,0,0,-1,-1,-1,-1,-1,-1,No identificado,No identificado,0,0,-2,0,,
10/12/2019 9:53:26,Obs 03,abigail ,45,Cona00045,No identificado,+1,No identificado,No identificado,No identificado,No identificado,+1,+2,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,No identificado,0,-1,1,fractura de ambas ramas mandibulares del lado derecho si se encuentra el proceso coronoides y del lado izquierdo no hay proceso ni cóndilo. ,
10/12/2019 9:55:04,Obs 03,abigail ,56,Cona00056,+2,+2,+1,+1,+1,+1,+1,+1,+1,+1,-1,-1,+1,+1,0,0,-1,0,presencia de torus linguales en ambos cuadrantes en zona de premolares. ,
